Pod Name, Delete Start Timestamp, Deleted Confirmed Timestamp, Delete Latency (milliseconds)
pause-pod-1-1, 1764938354241, 1764938355638, 1397
pause-pod-1-2, 1764938354246, 1764938355776, 1530
pause-pod-1-3, 1764938354251, 1764938355935, 1684
pause-pod-1-4, 1764938354254, 1764938356128, 1874
pause-pod-1-5, 1764938354257, 1764938356333, 2076
pause-pod-1-6, 1764938354260, 1764938356523, 2263
pause-pod-1-7, 1764938354262, 1764938356709, 2447
pause-pod-1-8, 1764938354265, 1764938356886, 2621
pause-pod-1-9, 1764938354267, 1764938357029, 2762
pause-pod-1-10, 1764938354270, 1764938357191, 2921
pause-pod-2-1, 1764938421867, 1764938423107, 1240
pause-pod-2-2, 1764938421873, 1764938423247, 1374
pause-pod-2-3, 1764938421878, 1764938423402, 1524
pause-pod-2-4, 1764938421882, 1764938423583, 1701
pause-pod-2-5, 1764938421885, 1764938423757, 1872
pause-pod-2-6, 1764938421887, 1764938423935, 2048
pause-pod-2-7, 1764938421889, 1764938424112, 2223
pause-pod-2-8, 1764938421892, 1764938424271, 2379
pause-pod-2-9, 1764938421896, 1764938424446, 2550
pause-pod-2-10, 1764938421898, 1764938424601, 2703
pause-pod-3-1, 1764938489108, 1764938490634, 1526
pause-pod-3-2, 1764938489110, 1764938490781, 1671
pause-pod-3-3, 1764938489112, 1764938490942, 1830
pause-pod-3-4, 1764938489114, 1764938491134, 2020
pause-pod-3-5, 1764938489117, 1764938491284, 2167
pause-pod-3-6, 1764938489121, 1764938491463, 2342
pause-pod-3-7, 1764938489123, 1764938491638, 2515
pause-pod-3-8, 1764938489126, 1764938491818, 2692
pause-pod-3-9, 1764938489130, 1764938491994, 2864
pause-pod-3-10, 1764938489138, 1764938492182, 3044
pause-pod-4-1, 1764938556784, 1764938558237, 1453
pause-pod-4-2, 1764938556787, 1764938558392, 1605
pause-pod-4-3, 1764938556792, 1764938558561, 1769
pause-pod-4-4, 1764938556795, 1764938558750, 1955
pause-pod-4-5, 1764938556797, 1764938558931, 2134
pause-pod-4-6, 1764938556799, 1764938559115, 2316
pause-pod-4-7, 1764938556803, 1764938559270, 2467
pause-pod-4-8, 1764938556806, 1764938559440, 2634
pause-pod-4-9, 1764938556810, 1764938559603, 2793
pause-pod-4-10, 1764938556818, 1764938559766, 2948
pause-pod-5-1, 1764938624344, 1764938625742, 1398
pause-pod-5-2, 1764938624350, 1764938625880, 1530
pause-pod-5-3, 1764938624353, 1764938626057, 1704
pause-pod-5-4, 1764938624358, 1764938626233, 1875
pause-pod-5-5, 1764938624362, 1764938626424, 2062
pause-pod-5-6, 1764938624365, 1764938626620, 2255
pause-pod-5-7, 1764938624367, 1764938626793, 2426
pause-pod-5-8, 1764938624371, 1764938626969, 2598
pause-pod-5-9, 1764938624375, 1764938627144, 2769
pause-pod-5-10, 1764938624377, 1764938627329, 2952
pause-pod-6-1, 1764938691885, 1764938693291, 1406
pause-pod-6-2, 1764938691890, 1764938693466, 1576
pause-pod-6-3, 1764938691893, 1764938693628, 1735
pause-pod-6-4, 1764938691897, 1764938693783, 1886
pause-pod-6-5, 1764938691902, 1764938693955, 2053
pause-pod-6-6, 1764938691904, 1764938694115, 2211
pause-pod-6-7, 1764938691907, 1764938694282, 2375
pause-pod-6-8, 1764938691910, 1764938694425, 2515
pause-pod-6-9, 1764938691912, 1764938694575, 2663
pause-pod-6-10, 1764938691915, 1764938694745, 2830
