Pod Name, Delete Start Timestamp, Deleted Confirmed Timestamp, Delete Latency (milliseconds)
pause-pod-1-1, 1765368304351, 1765368312395, 8044
pause-pod-1-2, 1765368304355, 1765368312568, 8213
pause-pod-1-3, 1765368304358, 1765368312855, 8497
pause-pod-1-4, 1765368304361, 1765368313041, 8680
pause-pod-1-5, 1765368304364, 1765368313222, 8858
pause-pod-1-6, 1765368304369, 1765368313431, 9062
pause-pod-1-7, 1765368304372, 1765368313622, 9250
pause-pod-1-8, 1765368304377, 1765368313785, 9408
pause-pod-1-9, 1765368304383, 1765368313934, 9551
pause-pod-1-10, 1765368304389, 1765368314084, 9695
pause-pod-1-11, 1765368304395, 1765368314225, 9830
pause-pod-1-12, 1765368304400, 1765368314368, 9968
pause-pod-1-13, 1765368304408, 1765368314507, 10099
pause-pod-1-14, 1765368304415, 1765368314671, 10256
pause-pod-1-15, 1765368304426, 1765368314845, 10419
pause-pod-1-16, 1765368304432, 1765368315031, 10599
pause-pod-1-17, 1765368304438, 1765368315234, 10796
pause-pod-1-18, 1765368304441, 1765368315447, 11006
pause-pod-1-19, 1765368304447, 1765368315634, 11187
pause-pod-1-20, 1765368304457, 1765368315812, 11355
pause-pod-1-21, 1765368304466, 1765368315993, 11527
pause-pod-1-22, 1765368304480, 1765368316204, 11724
pause-pod-1-23, 1765368304502, 1765368316410, 11908
pause-pod-1-24, 1765368304513, 1765368316624, 12111
pause-pod-1-25, 1765368304537, 1765368316780, 12243
pause-pod-1-26, 1765368304543, 1765368316935, 12392
pause-pod-1-27, 1765368304549, 1765368317079, 12530
pause-pod-1-28, 1765368304564, 1765368317228, 12664
pause-pod-1-29, 1765368304579, 1765368317365, 12786
pause-pod-1-30, 1765368304584, 1765368317516, 12932
pause-pod-1-31, 1765368304589, 1765368317729, 13140
pause-pod-1-32, 1765368304597, 1765368317881, 13284
pause-pod-1-33, 1765368304613, 1765368318017, 13404
pause-pod-1-34, 1765368304625, 1765368318169, 13544
pause-pod-1-35, 1765368304643, 1765368318316, 13673
pause-pod-1-36, 1765368304650, 1765368318473, 13823
pause-pod-1-37, 1765368304655, 1765368318619, 13964
pause-pod-1-38, 1765368304671, 1765368318769, 14098
pause-pod-1-39, 1765368304700, 1765368318915, 14215
pause-pod-1-40, 1765368304723, 1765368319066, 14343
pause-pod-1-41, 1765368304730, 1765368319214, 14484
pause-pod-1-42, 1765368304756, 1765368319382, 14626
pause-pod-1-43, 1765368304762, 1765368319541, 14779
pause-pod-1-44, 1765368304769, 1765368319695, 14926
pause-pod-1-45, 1765368304782, 1765368319842, 15060
pause-pod-1-46, 1765368304796, 1765368319998, 15202
pause-pod-1-47, 1765368304812, 1765368320190, 15378
pause-pod-1-48, 1765368304834, 1765368320394, 15560
pause-pod-1-49, 1765368304842, 1765368320591, 15749
pause-pod-1-50, 1765368304847, 1765368320770, 15923
pause-pod-1-51, 1765368304866, 1765368320940, 16074
pause-pod-1-52, 1765368304897, 1765368321122, 16225
pause-pod-1-53, 1765368305003, 1765368321313, 16310
pause-pod-1-54, 1765368305020, 1765368321504, 16484
pause-pod-1-55, 1765368305036, 1765368321675, 16639
pause-pod-1-56, 1765368305067, 1765368321819, 16752
pause-pod-1-57, 1765368305121, 1765368321983, 16862
pause-pod-1-58, 1765368305160, 1765368322162, 17002
pause-pod-1-59, 1765368305204, 1765368322350, 17146
pause-pod-1-60, 1765368305236, 1765368322530, 17294
pause-pod-1-61, 1765368305255, 1765368322733, 17478
pause-pod-1-62, 1765368305297, 1765368322926, 17629
pause-pod-1-63, 1765368305352, 1765368323130, 17778
pause-pod-1-64, 1765368305386, 1765368323312, 17926
pause-pod-1-65, 1765368305399, 1765368323487, 18088
pause-pod-1-66, 1765368305464, 1765368323683, 18219
pause-pod-1-67, 1765368305482, 1765368323868, 18386
pause-pod-1-68, 1765368305569, 1765368324067, 18498
pause-pod-1-69, 1765368305583, 1765368324243, 18660
pause-pod-1-70, 1765368305620, 1765368324427, 18807
pause-pod-1-71, 1765368305698, 1765368324601, 18903
pause-pod-1-72, 1765368305732, 1765368324783, 19051
pause-pod-1-73, 1765368305824, 1765368324978, 19154
pause-pod-1-74, 1765368305920, 1765368325158, 19238
pause-pod-1-75, 1765368305971, 1765368325318, 19347
pause-pod-1-76, 1765368306004, 1765368325507, 19503
pause-pod-1-77, 1765368306086, 1765368325698, 19612
pause-pod-1-78, 1765368306216, 1765368325864, 19648
pause-pod-1-79, 1765368306239, 1765368326035, 19796
