Pod Name, Delete Start Timestamp, Deleted Confirmed Timestamp, Delete Latency (milliseconds)
pause-pod-1-1, 1765367530912, 1765367535976, 5064
pause-pod-1-2, 1765367530916, 1765367536314, 5398
pause-pod-1-3, 1765367530919, 1765367536582, 5663
pause-pod-1-4, 1765367530922, 1765367536886, 5964
pause-pod-1-5, 1765367530925, 1765367537036, 6111
pause-pod-1-6, 1765367530929, 1765367537226, 6297
pause-pod-1-7, 1765367530932, 1765367537387, 6455
pause-pod-1-8, 1765367530940, 1765367537533, 6593
pause-pod-1-9, 1765367530946, 1765367537673, 6727
pause-pod-1-10, 1765367530957, 1765367537825, 6868
pause-pod-1-11, 1765367530961, 1765367537966, 7005
pause-pod-1-12, 1765367530967, 1765367538112, 7145
pause-pod-1-13, 1765367530978, 1765367538253, 7275
pause-pod-1-14, 1765367530989, 1765367538395, 7406
pause-pod-1-15, 1765367530999, 1765367538543, 7544
pause-pod-1-16, 1765367531003, 1765367538683, 7680
pause-pod-1-17, 1765367531006, 1765367538825, 7819
pause-pod-1-18, 1765367531011, 1765367538968, 7957
pause-pod-1-19, 1765367531022, 1765367539137, 8115
pause-pod-1-20, 1765367531029, 1765367539319, 8290
pause-pod-1-21, 1765367531044, 1765367539490, 8446
pause-pod-1-22, 1765367531060, 1765367539680, 8620
pause-pod-1-23, 1765367531072, 1765367539874, 8802
pause-pod-1-24, 1765367531077, 1765367540048, 8971
pause-pod-1-25, 1765367531088, 1765367540221, 9133
pause-pod-1-26, 1765367531096, 1765367540410, 9314
pause-pod-1-27, 1765367531110, 1765367540601, 9491
pause-pod-1-28, 1765367531121, 1765367540757, 9636
pause-pod-1-29, 1765367531135, 1765367540924, 9789
pause-pod-1-30, 1765367531147, 1765367541107, 9960
pause-pod-1-31, 1765367531155, 1765367541263, 10108
pause-pod-1-32, 1765367531169, 1765367541443, 10274
pause-pod-1-33, 1765367531182, 1765367541619, 10437
pause-pod-1-34, 1765367531193, 1765367541787, 10594
pause-pod-1-35, 1765367531210, 1765367541956, 10746
pause-pod-1-36, 1765367531228, 1765367542143, 10915
pause-pod-1-37, 1765367531250, 1765367542336, 11086
pause-pod-1-38, 1765367531272, 1765367542538, 11266
pause-pod-1-39, 1765367531311, 1765367542712, 11401
pause-pod-1-40, 1765367531356, 1765367542902, 11546
pause-pod-1-41, 1765367531390, 1765367543073, 11683
pause-pod-1-42, 1765367531399, 1765367543245, 11846
pause-pod-1-43, 1765367531436, 1765367543441, 12005
pause-pod-1-44, 1765367531473, 1765367543617, 12144
pause-pod-1-45, 1765367531547, 1765367543785, 12238
