Pod Name, Creation Timestamp, Ready Timestamp, Latency (milliseconds)
pause-pod-1-1, 1764631853373, 1764631854577, 1204
pause-pod-1-2, 1764631853375, 1764631854748, 1373
pause-pod-1-3, 1764631853376, 1764631855589, 2213
pause-pod-1-4, 1764631853378, 1764631855749, 2371
pause-pod-1-5, 1764631853380, 1764631855907, 2527
pause-pod-1-6, 1764631853382, 1764631856065, 2683
pause-pod-1-7, 1764631853384, 1764631856224, 2840
pause-pod-1-8, 1764631853386, 1764631856381, 2995
pause-pod-1-9, 1764631853388, 1764631856539, 3151
pause-pod-1-10, 1764631853390, 1764631856696, 3306
pause-pod-2-1, 1764631919026, 1764631920765, 1739
pause-pod-2-2, 1764631919028, 1764631920925, 1897
pause-pod-2-3, 1764631919030, 1764631921083, 2053
pause-pod-2-4, 1764631919032, 1764631921241, 2209
pause-pod-2-5, 1764631919033, 1764631921400, 2367
pause-pod-2-6, 1764631919036, 1764631921559, 2523
pause-pod-2-7, 1764631919038, 1764631921718, 2680
pause-pod-2-8, 1764631919040, 1764631921877, 2837
pause-pod-2-9, 1764631919043, 1764631922035, 2992
pause-pod-2-10, 1764631919045, 1764631922195, 3150
pause-pod-3-1, 1764631984295, 1764631985899, 1604
pause-pod-3-2, 1764631984298, 1764631986058, 1760
pause-pod-3-3, 1764631984300, 1764631986218, 1918
pause-pod-3-4, 1764631984302, 1764631986376, 2074
pause-pod-3-5, 1764631984304, 1764631986533, 2229
pause-pod-3-6, 1764631984307, 1764631986695, 2388
pause-pod-3-7, 1764631984309, 1764631986853, 2544
pause-pod-3-8, 1764631984312, 1764631987010, 2698
pause-pod-3-9, 1764631984315, 1764631987168, 2853
pause-pod-3-10, 1764631984318, 1764631987326, 3008
pause-pod-4-1, 1764632049457, 1764632051034, 1577
pause-pod-4-2, 1764632049459, 1764632051202, 1743
pause-pod-4-3, 1764632049461, 1764632051360, 1899
pause-pod-4-4, 1764632049462, 1764632051517, 2055
pause-pod-4-5, 1764632049464, 1764632051675, 2211
pause-pod-4-6, 1764632049466, 1764632051833, 2367
pause-pod-4-7, 1764632049469, 1764632051990, 2521
pause-pod-4-8, 1764632049471, 1764632052148, 2677
pause-pod-4-9, 1764632049473, 1764632052306, 2833
pause-pod-4-10, 1764632049476, 1764632052465, 2989
pause-pod-5-1, 1764632114699, 1764632116161, 1462
pause-pod-5-2, 1764632114701, 1764632116457, 1756
pause-pod-5-3, 1764632114703, 1764632116616, 1913
pause-pod-5-4, 1764632114705, 1764632116775, 2070
pause-pod-5-5, 1764632114707, 1764632116935, 2228
pause-pod-5-6, 1764632114709, 1764632117093, 2384
pause-pod-5-7, 1764632114710, 1764632117251, 2541
pause-pod-5-8, 1764632114713, 1764632117411, 2698
pause-pod-5-9, 1764632114715, 1764632117570, 2855
pause-pod-5-10, 1764632114718, 1764632117727, 3009
pause-pod-6-1, 1764632179929, 1764632181302, 1373
pause-pod-6-2, 1764632179930, 1764632181612, 1682
pause-pod-6-3, 1764632179932, 1764632181772, 1840
pause-pod-6-4, 1764632179934, 1764632181930, 1996
pause-pod-6-5, 1764632179936, 1764632182089, 2153
pause-pod-6-6, 1764632179938, 1764632182247, 2309
pause-pod-6-7, 1764632179940, 1764632182404, 2464
pause-pod-6-8, 1764632179942, 1764632182562, 2620
pause-pod-6-9, 1764632179945, 1764632182720, 2775
pause-pod-6-10, 1764632179947, 1764632182879, 2932
