Pod Name, Creation Timestamp, Ready Timestamp, Latency (milliseconds)
pause-pod-1-1, 1763673725513, 1763673730089, 4576
pause-pod-1-2, 1763673725514, 1763673730245, 4731
pause-pod-1-3, 1763673725516, 1763673732086, 6570
pause-pod-1-4, 1763673725518, 1763673732241, 6723
pause-pod-1-5, 1763673725519, 1763673732397, 6878
pause-pod-1-6, 1763673725521, 1763673733627, 8106
pause-pod-1-7, 1763673725524, 1763673733782, 8258
pause-pod-1-8, 1763673725526, 1763673733937, 8411
pause-pod-1-9, 1763673725528, 1763673736138, 10610
pause-pod-1-10, 1763673725531, 1763673736294, 10763
pause-pod-1-11, 1763673725533, 1763673736448, 10915
pause-pod-1-12, 1763673725539, 1763673736602, 11063
pause-pod-1-13, 1763673725541, 1763673736756, 11215
pause-pod-1-14, 1763673725548, 1763673736910, 11362
pause-pod-1-15, 1763673725551, 1763673737065, 11514
pause-pod-1-16, 1763673725589, 1763673737219, 11630
pause-pod-1-17, 1763673725598, 1763673737373, 11775
pause-pod-1-18, 1763673725606, 1763673737527, 11921
pause-pod-1-19, 1763673725616, 1763673737681, 12065
pause-pod-1-20, 1763673725626, 1763673737836, 12210
pause-pod-1-21, 1763673725634, 1763673737990, 12356
pause-pod-1-22, 1763673725638, 1763673738145, 12507
pause-pod-1-23, 1763673725655, 1763673738300, 12645
pause-pod-1-24, 1763673725684, 1763673738454, 12770
pause-pod-1-25, 1763673725747, 1763673738608, 12861
pause-pod-1-26, 1763673725774, 1763673738762, 12988
pause-pod-1-27, 1763673725785, 1763673738917, 13132
pause-pod-1-28, 1763673725793, 1763673739072, 13279
pause-pod-1-29, 1763673725799, 1763673739226, 13427
pause-pod-1-30, 1763673725821, 1763673739381, 13560
pause-pod-1-31, 1763673725825, 1763673739536, 13711
pause-pod-1-32, 1763673725835, 1763673739691, 13856
pause-pod-1-33, 1763673725860, 1763673739846, 13986
pause-pod-1-34, 1763673725864, 1763673740000, 14136
pause-pod-1-35, 1763673725872, 1763673740154, 14282
pause-pod-1-36, 1763673725884, 1763673740309, 14425
pause-pod-1-37, 1763673725903, 1763673740464, 14561
pause-pod-1-38, 1763673725960, 1763673740618, 14658
pause-pod-1-39, 1763673725983, 1763673740773, 14790
pause-pod-1-40, 1763673725996, 1763673740929, 14933
pause-pod-1-41, 1763673726023, 1763673741085, 15062
pause-pod-1-42, 1763673726032, 1763673741240, 15208
pause-pod-1-43, 1763673726035, 1763673741395, 15360
pause-pod-1-44, 1763673726061, 1763673741550, 15489
pause-pod-1-45, 1763673726078, 1763673741705, 15627
pause-pod-1-46, 1763673726089, 1763673741860, 15771
pause-pod-1-47, 1763673726098, 1763673742014, 15916
pause-pod-1-48, 1763673726135, 1763673742169, 16034
pause-pod-1-49, 1763673726160, 1763673742325, 16165
pause-pod-1-50, 1763673726181, 1763673742479, 16298
pause-pod-2-1, 1763673812158, 1763673815306, 3148
pause-pod-2-2, 1763673812160, 1763673819340, 7180
pause-pod-2-3, 1763673812161, 1763673822334, 10173
pause-pod-2-4, 1763673812163, 1763673822493, 10330
pause-pod-2-5, 1763673812165, 1763673823373, 11208
pause-pod-2-6, 1763673812167, 1763673823530, 11363
pause-pod-2-7, 1763673812168, 1763673823685, 11517
pause-pod-2-8, 1763673812171, 1763673823842, 11671
pause-pod-2-9, 1763673812174, 1763673823997, 11823
pause-pod-2-10, 1763673812176, 1763673824152, 11976
pause-pod-2-11, 1763673812179, 1763673824307, 12128
pause-pod-2-12, 1763673812181, 1763673824463, 12282
pause-pod-2-13, 1763673812184, 1763673824618, 12434
pause-pod-2-14, 1763673812191, 1763673824773, 12582
pause-pod-2-15, 1763673812195, 1763673824928, 12733
pause-pod-2-16, 1763673812203, 1763673825084, 12881
pause-pod-2-17, 1763673812208, 1763673825240, 13032
pause-pod-2-18, 1763673812214, 1763673825395, 13181
pause-pod-2-19, 1763673812217, 1763673825550, 13333
pause-pod-2-20, 1763673812220, 1763673825705, 13485
pause-pod-2-21, 1763673812226, 1763673825860, 13634
pause-pod-2-22, 1763673812240, 1763673826014, 13774
pause-pod-2-23, 1763673812258, 1763673826169, 13911
pause-pod-2-24, 1763673812296, 1763673826324, 14028
pause-pod-2-25, 1763673812308, 1763673826479, 14171
pause-pod-2-26, 1763673812318, 1763673826633, 14315
pause-pod-2-27, 1763673812325, 1763673826789, 14464
pause-pod-2-28, 1763673812343, 1763673826942, 14599
pause-pod-2-29, 1763673812350, 1763673827097, 14747
pause-pod-2-30, 1763673812369, 1763673827251, 14882
pause-pod-2-31, 1763673812395, 1763673827405, 15010
pause-pod-2-32, 1763673812429, 1763673827559, 15130
pause-pod-2-33, 1763673812444, 1763673827713, 15269
pause-pod-2-34, 1763673812456, 1763673827867, 15411
pause-pod-2-35, 1763673812479, 1763673828022, 15543
pause-pod-2-36, 1763673812493, 1763673828177, 15684
pause-pod-2-37, 1763673812505, 1763673828331, 15826
pause-pod-2-38, 1763673812549, 1763673828486, 15937
pause-pod-2-39, 1763673812558, 1763673828640, 16082
pause-pod-2-40, 1763673812576, 1763673828795, 16219
pause-pod-2-41, 1763673812614, 1763673828950, 16336
pause-pod-2-42, 1763673812632, 1763673829105, 16473
pause-pod-2-43, 1763673812639, 1763673829260, 16621
pause-pod-2-44, 1763673812707, 1763673829415, 16708
pause-pod-2-45, 1763673812726, 1763673829570, 16844
pause-pod-2-46, 1763673812732, 1763673829724, 16992
pause-pod-2-47, 1763673812737, 1763673829880, 17143
pause-pod-2-48, 1763673812779, 1763673830034, 17255
pause-pod-2-49, 1763673812785, 1763673830189, 17404
pause-pod-2-50, 1763673812794, 1763673830344, 17550
pause-pod-3-1, 1763673900508, 1763673903548, 3040
pause-pod-3-2, 1763673900509, 1763673911684, 11175
pause-pod-3-3, 1763673900511, 1763673911839, 11328
pause-pod-3-4, 1763673900513, 1763673911994, 11481
pause-pod-3-5, 1763673900515, 1763673912148, 11633
pause-pod-3-6, 1763673900517, 1763673912303, 11786
pause-pod-3-7, 1763673900519, 1763673912458, 11939
pause-pod-3-8, 1763673900521, 1763673912627, 12106
pause-pod-3-9, 1763673900524, 1763673912782, 12258
pause-pod-3-10, 1763673900528, 1763673912938, 12410
pause-pod-3-11, 1763673900531, 1763673913093, 12562
pause-pod-3-12, 1763673900534, 1763673913248, 12714
pause-pod-3-13, 1763673900537, 1763673913403, 12866
pause-pod-3-14, 1763673900541, 1763673913558, 13017
pause-pod-3-15, 1763673900546, 1763673913713, 13167
pause-pod-3-16, 1763673900550, 1763673913869, 13319
pause-pod-3-17, 1763673900554, 1763673914024, 13470
pause-pod-3-18, 1763673900558, 1763673914179, 13621
