Pod Name, Creation Timestamp, Ready Timestamp, Latency (milliseconds)
pause-pod-1-1, 1763673319816, 1763673323334, 3518
pause-pod-1-2, 1763673319817, 1763673324349, 4532
pause-pod-1-3, 1763673319819, 1763673324508, 4689
pause-pod-1-4, 1763673319820, 1763673324663, 4843
pause-pod-1-5, 1763673319822, 1763673324817, 4995
pause-pod-1-6, 1763673319824, 1763673324971, 5147
pause-pod-1-7, 1763673319826, 1763673325126, 5300
pause-pod-1-8, 1763673319828, 1763673325280, 5452
pause-pod-1-9, 1763673319830, 1763673325435, 5605
pause-pod-1-10, 1763673319832, 1763673325590, 5758
pause-pod-2-1, 1763673388838, 1763673391023, 2185
pause-pod-2-2, 1763673388840, 1763673392469, 3629
pause-pod-2-3, 1763673388842, 1763673392625, 3783
pause-pod-2-4, 1763673388844, 1763673392780, 3936
pause-pod-2-5, 1763673388846, 1763673392936, 4090
pause-pod-2-6, 1763673388849, 1763673393091, 4242
pause-pod-2-7, 1763673388851, 1763673393246, 4395
pause-pod-2-8, 1763673388854, 1763673393402, 4548
pause-pod-2-9, 1763673388857, 1763673393558, 4701
pause-pod-2-10, 1763673388860, 1763673393713, 4853
pause-pod-3-1, 1763673455988, 1763673458592, 2604
pause-pod-3-2, 1763673455990, 1763673458746, 2756
pause-pod-3-3, 1763673455991, 1763673458901, 2910
pause-pod-3-4, 1763673455993, 1763673459590, 3597
pause-pod-3-5, 1763673455995, 1763673459745, 3750
pause-pod-3-6, 1763673455996, 1763673459899, 3903
pause-pod-3-7, 1763673455998, 1763673460052, 4054
pause-pod-3-8, 1763673456000, 1763673460207, 4207
pause-pod-3-9, 1763673456002, 1763673460362, 4360
pause-pod-3-10, 1763673456005, 1763673460516, 4511
pause-pod-4-1, 1763673523129, 1763673526710, 3581
pause-pod-4-2, 1763673523130, 1763673526866, 3736
pause-pod-4-3, 1763673523132, 1763673527021, 3889
pause-pod-4-4, 1763673523134, 1763673527176, 4042
pause-pod-4-5, 1763673523135, 1763673527331, 4196
pause-pod-4-6, 1763673523137, 1763673527485, 4348
pause-pod-4-7, 1763673523139, 1763673527639, 4500
pause-pod-4-8, 1763673523142, 1763673527795, 4653
pause-pod-4-9, 1763673523144, 1763673527950, 4806
pause-pod-4-10, 1763673523146, 1763673528105, 4959
pause-pod-5-1, 1763673591242, 1763673593381, 2139
pause-pod-5-2, 1763673591244, 1763673593539, 2295
pause-pod-5-3, 1763673591246, 1763673593831, 2585
pause-pod-5-4, 1763673591248, 1763673593987, 2739
pause-pod-5-5, 1763673591250, 1763673594142, 2892
pause-pod-5-6, 1763673591252, 1763673594296, 3044
pause-pod-5-7, 1763673591255, 1763673594451, 3196
pause-pod-5-8, 1763673591257, 1763673594607, 3350
pause-pod-5-9, 1763673591260, 1763673594761, 3501
pause-pod-5-10, 1763673591263, 1763673594915, 3652
pause-pod-6-1, 1763673658262, 1763673660985, 2723
pause-pod-6-2, 1763673658264, 1763673661141, 2877
pause-pod-6-3, 1763673658265, 1763673661296, 3031
pause-pod-6-4, 1763673658267, 1763673661450, 3183
pause-pod-6-5, 1763673658269, 1763673661606, 3337
pause-pod-6-6, 1763673658271, 1763673661761, 3490
pause-pod-6-7, 1763673658272, 1763673661916, 3644
pause-pod-6-8, 1763673658275, 1763673662071, 3796
pause-pod-6-9, 1763673658277, 1763673662226, 3949
pause-pod-6-10, 1763673658279, 1763673662381, 4102
