Pod Name, Delete Start Timestamp, Deleted Confirmed Timestamp, Delete Latency (milliseconds)
pause-pod-1-1, 1764589287607, 1764589289291, 1684
pause-pod-1-2, 1764589287609, 1764589289358, 1749
pause-pod-1-3, 1764589287610, 1764589289428, 1818
pause-pod-1-4, 1764589287619, 1764589289473, 1854
pause-pod-1-5, 1764589287622, 1764589289524, 1902
pause-pod-1-6, 1764589287624, 1764589289580, 1956
pause-pod-1-7, 1764589287626, 1764589289627, 2001
pause-pod-1-8, 1764589287648, 1764589289674, 2026
pause-pod-1-9, 1764589287680, 1764589289725, 2045
pause-pod-1-10, 1764589287684, 1764589289781, 2097
pause-pod-2-1, 1764589366785, 1764589367744, 959
pause-pod-2-2, 1764589366787, 1764589367872, 1085
pause-pod-2-3, 1764589366790, 1764589368089, 1299
pause-pod-2-4, 1764589366792, 1764589368440, 1648
pause-pod-2-5, 1764589366793, 1764589368493, 1700
pause-pod-2-6, 1764589366796, 1764589368547, 1751
pause-pod-2-7, 1764589366801, 1764589368608, 1807
pause-pod-2-8, 1764589366813, 1764589368660, 1847
pause-pod-2-9, 1764589366851, 1764589368709, 1858
pause-pod-2-10, 1764589366877, 1764589368759, 1882
pause-pod-3-1, 1764589432191, 1764589434474, 2283
pause-pod-3-2, 1764589432193, 1764589434593, 2400
pause-pod-3-3, 1764589432194, 1764589434646, 2452
pause-pod-3-4, 1764589432196, 1764589434707, 2511
pause-pod-3-5, 1764589432198, 1764589434780, 2582
pause-pod-3-6, 1764589432210, 1764589434868, 2658
pause-pod-3-7, 1764589432215, 1764589434936, 2721
pause-pod-3-8, 1764589432227, 1764589435000, 2773
pause-pod-3-9, 1764589432231, 1764589435054, 2823
pause-pod-3-10, 1764589432236, 1764589435120, 2884
pause-pod-4-1, 1764589499015, 1764589500192, 1177
pause-pod-4-2, 1764589499017, 1764589500267, 1250
pause-pod-4-3, 1764589499019, 1764589500343, 1324
pause-pod-4-4, 1764589499024, 1764589500437, 1413
pause-pod-4-5, 1764589499029, 1764589500487, 1458
pause-pod-4-6, 1764589499037, 1764589500558, 1521
pause-pod-4-7, 1764589499050, 1764589500605, 1555
pause-pod-4-8, 1764589499076, 1764589500658, 1582
pause-pod-4-9, 1764589499079, 1764589500706, 1627
pause-pod-4-10, 1764589499090, 1764589500761, 1671
pause-pod-5-1, 1764589564832, 1764589566864, 2032
pause-pod-5-2, 1764589564833, 1764589566942, 2109
pause-pod-5-3, 1764589564835, 1764589566998, 2163
pause-pod-5-4, 1764589564838, 1764589567047, 2209
pause-pod-5-5, 1764589564839, 1764589567098, 2259
pause-pod-5-6, 1764589564846, 1764589567143, 2297
pause-pod-5-7, 1764589564851, 1764589567191, 2340
pause-pod-5-8, 1764589564862, 1764589567235, 2373
pause-pod-5-9, 1764589564891, 1764589567297, 2406
pause-pod-5-10, 1764589564901, 1764589567343, 2442
pause-pod-6-1, 1764589631409, 1764589633036, 1627
pause-pod-6-2, 1764589631410, 1764589633274, 1864
pause-pod-6-3, 1764589631411, 1764589633336, 1925
pause-pod-6-4, 1764589631412, 1764589633411, 1999
pause-pod-6-5, 1764589631413, 1764589633511, 2098
pause-pod-6-6, 1764589631417, 1764589633566, 2149
pause-pod-6-7, 1764589631434, 1764589633621, 2187
pause-pod-6-8, 1764589631435, 1764589633682, 2247
pause-pod-6-9, 1764589631445, 1764589633737, 2292
pause-pod-6-10, 1764589631451, 1764589633792, 2341
