Pod Name, Delete Start Timestamp, Deleted Confirmed Timestamp, Delete Latency (milliseconds)
pause-pod-1-1, 1764589712043, 1764589713427, 1384
pause-pod-1-2, 1764589712046, 1764589715168, 3122
pause-pod-1-3, 1764589712048, 1764589715250, 3202
pause-pod-1-4, 1764589712053, 1764589715349, 3296
pause-pod-1-5, 1764589712058, 1764589715477, 3419
pause-pod-1-6, 1764589712079, 1764589715540, 3461
pause-pod-1-7, 1764589712091, 1764589715628, 3537
pause-pod-1-8, 1764589712099, 1764589716593, 4494
pause-pod-1-9, 1764589712101, 1764589716661, 4560
pause-pod-1-10, 1764589712118, 1764589716755, 4637
pause-pod-1-11, 1764589712119, 1764589716811, 4692
pause-pod-1-12, 1764589712131, 1764589716906, 4775
pause-pod-1-13, 1764589712151, 1764589716980, 4829
pause-pod-1-14, 1764589712173, 1764589717035, 4862
pause-pod-1-15, 1764589712177, 1764589717083, 4906
pause-pod-1-16, 1764589712229, 1764589717133, 4904
pause-pod-1-17, 1764589712240, 1764589717182, 4942
pause-pod-1-18, 1764589712249, 1764589717237, 4988
pause-pod-1-19, 1764589712250, 1764589717287, 5037
pause-pod-1-20, 1764589712252, 1764589717348, 5096
pause-pod-1-21, 1764589712255, 1764589717397, 5142
pause-pod-1-22, 1764589712257, 1764589717446, 5189
pause-pod-1-23, 1764589712259, 1764589717497, 5238
pause-pod-1-24, 1764589712342, 1764589717546, 5204
pause-pod-1-25, 1764589712346, 1764589717591, 5245
pause-pod-1-26, 1764589712348, 1764589717648, 5300
pause-pod-1-27, 1764589712364, 1764589717696, 5332
pause-pod-1-28, 1764589712401, 1764589717761, 5360
pause-pod-1-29, 1764589712533, 1764589717812, 5279
pause-pod-1-30, 1764589712553, 1764589717856, 5303
pause-pod-1-31, 1764589712592, 1764589717907, 5315
pause-pod-1-32, 1764589712609, 1764589717955, 5346
pause-pod-1-33, 1764589712649, 1764589718007, 5358
pause-pod-1-34, 1764589712685, 1764589718056, 5371
pause-pod-1-35, 1764589712718, 1764589718107, 5389
pause-pod-1-36, 1764589712763, 1764589718153, 5390
pause-pod-1-37, 1764589712769, 1764589718208, 5439
pause-pod-1-38, 1764589712783, 1764589718260, 5477
pause-pod-1-39, 1764589712816, 1764589718319, 5503
pause-pod-1-40, 1764589712822, 1764589718369, 5547
pause-pod-1-41, 1764589712848, 1764589718427, 5579
pause-pod-1-42, 1764589712872, 1764589718512, 5640
pause-pod-1-43, 1764589712876, 1764589718570, 5694
pause-pod-1-44, 1764589712922, 1764589718622, 5700
pause-pod-1-45, 1764589712932, 1764589718668, 5736
pause-pod-1-46, 1764589712945, 1764589718718, 5773
pause-pod-1-47, 1764589712947, 1764589718765, 5818
pause-pod-1-48, 1764589712949, 1764589718810, 5861
pause-pod-1-49, 1764589712950, 1764589718863, 5913
pause-pod-1-50, 1764589712962, 1764589718910, 5948
pause-pod-2-1, 1764589793404, 1764589797148, 3744
pause-pod-2-2, 1764589793405, 1764589797349, 3944
pause-pod-2-3, 1764589793407, 1764589798135, 4728
pause-pod-2-4, 1764589793409, 1764589798212, 4803
pause-pod-2-5, 1764589793418, 1764589798308, 4890
pause-pod-2-6, 1764589793421, 1764589798377, 4956
pause-pod-2-7, 1764589793427, 1764589798465, 5038
pause-pod-2-8, 1764589793429, 1764589798531, 5102
pause-pod-2-9, 1764589793432, 1764589798618, 5186
pause-pod-2-10, 1764589793445, 1764589798702, 5257
pause-pod-2-11, 1764589793481, 1764589798810, 5329
pause-pod-2-12, 1764589793512, 1764589798887, 5375
pause-pod-2-13, 1764589793522, 1764589798953, 5431
pause-pod-2-14, 1764589793532, 1764589799078, 5546
pause-pod-2-15, 1764589793555, 1764589799126, 5571
pause-pod-2-16, 1764589793558, 1764589799211, 5653
pause-pod-2-17, 1764589793567, 1764589799263, 5696
pause-pod-2-18, 1764589793569, 1764589799358, 5789
pause-pod-2-19, 1764589793605, 1764589799406, 5801
pause-pod-2-20, 1764589793638, 1764589799462, 5824
pause-pod-2-21, 1764589793660, 1764589799525, 5865
pause-pod-2-22, 1764589793665, 1764589799629, 5964
pause-pod-2-23, 1764589793673, 1764589799692, 6019
pause-pod-2-24, 1764589793676, 1764589799751, 6075
pause-pod-2-25, 1764589793701, 1764589799808, 6107
pause-pod-2-26, 1764589793705, 1764589799863, 6158
pause-pod-2-27, 1764589793708, 1764589799920, 6212
pause-pod-2-28, 1764589793710, 1764589799981, 6271
pause-pod-2-29, 1764589793711, 1764589800053, 6342
pause-pod-2-30, 1764589793713, 1764589800108, 6395
pause-pod-2-31, 1764589793720, 1764589800162, 6442
pause-pod-2-32, 1764589793723, 1764589800216, 6493
pause-pod-2-33, 1764589793748, 1764589800278, 6530
pause-pod-2-34, 1764589793796, 1764589800331, 6535
pause-pod-2-35, 1764589793816, 1764589800391, 6575
pause-pod-2-36, 1764589793840, 1764589800438, 6598
pause-pod-2-37, 1764589793853, 1764589800492, 6639
pause-pod-2-38, 1764589793868, 1764589800550, 6682
pause-pod-2-39, 1764589793951, 1764589800602, 6651
pause-pod-2-40, 1764589793960, 1764589800669, 6709
pause-pod-2-41, 1764589793981, 1764589800722, 6741
pause-pod-2-42, 1764589793991, 1764589800776, 6785
pause-pod-2-43, 1764589793995, 1764589800835, 6840
pause-pod-2-44, 1764589794000, 1764589800890, 6890
pause-pod-2-45, 1764589794097, 1764589800935, 6838
pause-pod-2-46, 1764589794102, 1764589800988, 6886
pause-pod-2-47, 1764589794153, 1764589801042, 6889
pause-pod-2-48, 1764589794215, 1764589801096, 6881
pause-pod-2-49, 1764589794269, 1764589801147, 6878
pause-pod-2-50, 1764589794302, 1764589801199, 6897
pause-pod-3-1, 1764589874362, 1764589876837, 2475
pause-pod-3-2, 1764589874364, 1764589876940, 2576
pause-pod-3-3, 1764589874367, 1764589877023, 2656
pause-pod-3-4, 1764589874376, 1764589877849, 3473
pause-pod-3-5, 1764589874378, 1764589878175, 3797
pause-pod-3-6, 1764589874386, 1764589878323, 3937
pause-pod-3-7, 1764589874391, 1764589878674, 4283
pause-pod-3-8, 1764589874392, 1764589878899, 4507
pause-pod-3-9, 1764589874397, 1764589880309, 5912
pause-pod-3-10, 1764589874403, 1764589880384, 5981
pause-pod-3-11, 1764589874407, 1764589880533, 6126
pause-pod-3-12, 1764589874453, 1764589880700, 6247
pause-pod-3-13, 1764589874460, 1764589881112, 6652
pause-pod-3-14, 1764589874483, 1764589881172, 6689
pause-pod-3-15, 1764589874500, 1764589881221, 6721
pause-pod-3-16, 1764589874556, 1764589881284, 6728
pause-pod-3-17, 1764589874585, 1764589881333, 6748
pause-pod-3-18, 1764589874588, 1764589881390, 6802
pause-pod-3-19, 1764589874593, 1764589881436, 6843
pause-pod-3-20, 1764589874599, 1764589881507, 6908
pause-pod-3-21, 1764589874651, 1764589881552, 6901
pause-pod-3-22, 1764589874653, 1764589881599, 6946
pause-pod-3-23, 1764589874657, 1764589881650, 6993
pause-pod-3-24, 1764589874664, 1764589881700, 7036
pause-pod-3-25, 1764589874667, 1764589881754, 7087
pause-pod-3-26, 1764589874679, 1764589881814, 7135
pause-pod-3-27, 1764589874690, 1764589881862, 7172
pause-pod-3-28, 1764589874705, 1764589881905, 7200
pause-pod-3-29, 1764589874715, 1764589881955, 7240
pause-pod-3-30, 1764589874733, 1764589882013, 7280
pause-pod-3-31, 1764589874738, 1764589882071, 7333
pause-pod-3-32, 1764589874741, 1764589882121, 7380
pause-pod-3-33, 1764589874744, 1764589882169, 7425
pause-pod-3-34, 1764589874874, 1764589882225, 7351
pause-pod-3-35, 1764589874879, 1764589882274, 7395
pause-pod-3-36, 1764589874887, 1764589882331, 7444
pause-pod-3-37, 1764589874889, 1764589882376, 7487
pause-pod-3-38, 1764589874891, 1764589882426, 7535
pause-pod-3-39, 1764589874901, 1764589882485, 7584
pause-pod-3-40, 1764589874925, 1764589882537, 7612
pause-pod-3-41, 1764589874932, 1764589882593, 7661
pause-pod-3-42, 1764589874941, 1764589882658, 7717
pause-pod-3-43, 1764589874968, 1764589882720, 7752
pause-pod-3-44, 1764589875018, 1764589882780, 7762
pause-pod-3-45, 1764589875073, 1764589882836, 7763
pause-pod-3-46, 1764589875102, 1764589882892, 7790
pause-pod-3-47, 1764589875106, 1764589882946, 7840
pause-pod-3-48, 1764589875122, 1764589882999, 7877
pause-pod-3-49, 1764589875139, 1764589883056, 7917
pause-pod-3-50, 1764589875149, 1764589883110, 7961
pause-pod-4-1, 1764589956993, 1764589958509, 1516
pause-pod-4-2, 1764589956995, 1764589958572, 1577
pause-pod-4-3, 1764589956997, 1764589958928, 1931
pause-pod-4-4, 1764589957001, 1764589959613, 2612
pause-pod-4-5, 1764589957011, 1764589959841, 2830
pause-pod-4-6, 1764589957020, 1764589959914, 2894
pause-pod-4-7, 1764589957048, 1764589959973, 2925
pause-pod-4-8, 1764589957054, 1764589960147, 3093
pause-pod-4-9, 1764589957063, 1764589960227, 3164
pause-pod-4-10, 1764589957074, 1764589960296, 3222
pause-pod-4-11, 1764589957088, 1764589960376, 3288
pause-pod-4-12, 1764589957094, 1764589960449, 3355
pause-pod-4-13, 1764589957114, 1764589960579, 3465
pause-pod-4-14, 1764589957140, 1764589960795, 3655
pause-pod-4-15, 1764589957146, 1764589960957, 3811
pause-pod-4-16, 1764589957194, 1764589961140, 3946
pause-pod-4-17, 1764589957228, 1764589962331, 5103
pause-pod-4-18, 1764589957252, 1764589962388, 5136
pause-pod-4-19, 1764589957266, 1764589962442, 5176
pause-pod-4-20, 1764589957272, 1764589962491, 5219
pause-pod-4-21, 1764589957273, 1764589962552, 5279
pause-pod-4-22, 1764589957284, 1764589962606, 5322
pause-pod-4-23, 1764589957286, 1764589962662, 5376
pause-pod-4-24, 1764589957296, 1764589962720, 5424
pause-pod-4-25, 1764589957320, 1764589962799, 5479
pause-pod-4-26, 1764589957328, 1764589962851, 5523
pause-pod-4-27, 1764589957351, 1764589962916, 5565
pause-pod-4-28, 1764589957388, 1764589962969, 5581
pause-pod-4-29, 1764589957432, 1764589963022, 5590
pause-pod-4-30, 1764589957481, 1764589963077, 5596
pause-pod-4-31, 1764589957498, 1764589963128, 5630
pause-pod-4-32, 1764589957512, 1764589963187, 5675
pause-pod-4-33, 1764589957524, 1764589963238, 5714
pause-pod-4-34, 1764589957538, 1764589963295, 5757
pause-pod-4-35, 1764589957543, 1764589963364, 5821
pause-pod-4-36, 1764589957575, 1764589963426, 5851
pause-pod-4-37, 1764589957614, 1764589963495, 5881
pause-pod-4-38, 1764589957641, 1764589963548, 5907
pause-pod-4-39, 1764589957645, 1764589963601, 5956
pause-pod-4-40, 1764589957646, 1764589963654, 6008
pause-pod-4-41, 1764589957668, 1764589963712, 6044
pause-pod-4-42, 1764589957700, 1764589963762, 6062
pause-pod-4-43, 1764589957713, 1764589963863, 6150
pause-pod-4-44, 1764589957775, 1764589963954, 6179
pause-pod-4-45, 1764589957805, 1764589964012, 6207
pause-pod-4-46, 1764589957822, 1764589964070, 6248
pause-pod-4-47, 1764589957845, 1764589964114, 6269
pause-pod-4-48, 1764589957856, 1764589964166, 6310
pause-pod-4-49, 1764589957865, 1764589964216, 6351
pause-pod-4-50, 1764589957877, 1764589964266, 6389
pause-pod-5-1, 1764590047121, 1764590050579, 3458
pause-pod-5-2, 1764590047122, 1764590051641, 4519
pause-pod-5-3, 1764590047124, 1764590051743, 4619
pause-pod-5-4, 1764590047134, 1764590051893, 4759
pause-pod-5-5, 1764590047143, 1764590052151, 5008
pause-pod-5-6, 1764590047150, 1764590052226, 5076
pause-pod-5-7, 1764590047157, 1764590052315, 5158
pause-pod-5-8, 1764590047173, 1764590052385, 5212
pause-pod-5-9, 1764590047176, 1764590052546, 5370
pause-pod-5-10, 1764590047202, 1764590052603, 5401
pause-pod-5-11, 1764590047204, 1764590052739, 5535
pause-pod-5-12, 1764590047213, 1764590052861, 5648
pause-pod-5-13, 1764590047238, 1764590053071, 5833
pause-pod-5-14, 1764590047257, 1764590053156, 5899
pause-pod-5-15, 1764590047258, 1764590053266, 6008
pause-pod-5-16, 1764590047277, 1764590053563, 6286
pause-pod-5-17, 1764590047299, 1764590053663, 6364
pause-pod-5-18, 1764590047316, 1764590053720, 6404
pause-pod-5-19, 1764590047326, 1764590053826, 6500
pause-pod-5-20, 1764590047358, 1764590053883, 6525
pause-pod-5-21, 1764590047394, 1764590053970, 6576
pause-pod-5-22, 1764590047396, 1764590054031, 6635
pause-pod-5-23, 1764590047398, 1764590054103, 6705
pause-pod-5-24, 1764590047402, 1764590054154, 6752
pause-pod-5-25, 1764590047429, 1764590054205, 6776
pause-pod-5-26, 1764590047485, 1764590054258, 6773
pause-pod-5-27, 1764590047511, 1764590054332, 6821
pause-pod-5-28, 1764590047517, 1764590054388, 6871
pause-pod-5-29, 1764590047563, 1764590054445, 6882
pause-pod-5-30, 1764590047578, 1764590054525, 6947
pause-pod-5-31, 1764590047627, 1764590054583, 6956
pause-pod-5-32, 1764590047643, 1764590054642, 6999
pause-pod-5-33, 1764590047666, 1764590054708, 7042
pause-pod-5-34, 1764590047698, 1764590054764, 7066
pause-pod-5-35, 1764590047758, 1764590054829, 7071
pause-pod-5-36, 1764590047764, 1764590054884, 7120
pause-pod-5-37, 1764590047766, 1764590054949, 7183
pause-pod-5-38, 1764590047770, 1764590055011, 7241
pause-pod-5-39, 1764590047771, 1764590055085, 7314
pause-pod-5-40, 1764590047784, 1764590055141, 7357
pause-pod-5-41, 1764590047788, 1764590055237, 7449
pause-pod-5-42, 1764590047826, 1764590055309, 7483
pause-pod-5-43, 1764590047886, 1764590055369, 7483
pause-pod-5-44, 1764590047957, 1764590055435, 7478
pause-pod-5-45, 1764590048034, 1764590055490, 7456
pause-pod-5-46, 1764590048095, 1764590055559, 7464
pause-pod-5-47, 1764590048105, 1764590055623, 7518
pause-pod-5-48, 1764590048107, 1764590055687, 7580
