Pod Name, Delete Start Timestamp, Deleted Confirmed Timestamp, Delete Latency (milliseconds)
pause-pod-1-1, 1763673242571, 1763673246034, 3463
pause-pod-1-2, 1763673242572, 1763673246943, 4371
pause-pod-1-3, 1763673242574, 1763673247051, 4477
pause-pod-1-4, 1763673242577, 1763673247151, 4574
pause-pod-1-5, 1763673242587, 1763673247248, 4661
pause-pod-1-6, 1763673242596, 1763673247338, 4742
pause-pod-1-7, 1763673242598, 1763673247429, 4831
pause-pod-1-8, 1763673242607, 1763673247522, 4915
pause-pod-1-9, 1763673242615, 1763673247612, 4997
pause-pod-1-10, 1763673242621, 1763673247703, 5082
pause-pod-2-1, 1763673313751, 1763673316194, 2443
pause-pod-2-2, 1763673313753, 1763673316320, 2567
pause-pod-2-3, 1763673313755, 1763673316404, 2649
pause-pod-2-4, 1763673313757, 1763673317221, 3464
pause-pod-2-5, 1763673313769, 1763673317312, 3543
pause-pod-2-6, 1763673313780, 1763673317400, 3620
pause-pod-2-7, 1763673313788, 1763673317487, 3699
pause-pod-2-8, 1763673313796, 1763673317575, 3779
pause-pod-2-9, 1763673313819, 1763673317661, 3842
pause-pod-2-10, 1763673313841, 1763673317753, 3912
pause-pod-3-1, 1763673383904, 1763673386788, 2884
pause-pod-3-2, 1763673383906, 1763673386887, 2981
pause-pod-3-3, 1763673383907, 1763673387431, 3524
pause-pod-3-4, 1763673383909, 1763673387523, 3614
pause-pod-3-5, 1763673383913, 1763673387613, 3700
pause-pod-3-6, 1763673383938, 1763673387702, 3764
pause-pod-3-7, 1763673383942, 1763673387792, 3850
pause-pod-3-8, 1763673383958, 1763673387885, 3927
pause-pod-3-9, 1763673383977, 1763673387976, 3999
pause-pod-3-10, 1763673383997, 1763673388060, 4063
pause-pod-4-1, 1763673453953, 1763673455722, 1769
pause-pod-4-2, 1763673453955, 1763673455823, 1868
pause-pod-4-3, 1763673453957, 1763673455915, 1958
pause-pod-4-4, 1763673453959, 1763673456758, 2799
pause-pod-4-5, 1763673453961, 1763673456848, 2887
pause-pod-4-6, 1763673453982, 1763673456945, 2963
pause-pod-4-7, 1763673453995, 1763673457037, 3042
pause-pod-4-8, 1763673454005, 1763673457131, 3126
pause-pod-4-9, 1763673454020, 1763673457221, 3201
pause-pod-4-10, 1763673454024, 1763673457325, 3301
pause-pod-5-1, 1763673523237, 1763673524991, 1754
pause-pod-5-2, 1763673523239, 1763673525895, 2656
pause-pod-5-3, 1763673523248, 1763673526006, 2758
pause-pod-5-4, 1763673523262, 1763673526097, 2835
pause-pod-5-5, 1763673523267, 1763673526185, 2918
pause-pod-5-6, 1763673523271, 1763673526277, 3006
pause-pod-5-7, 1763673523283, 1763673526367, 3084
pause-pod-5-8, 1763673523290, 1763673526453, 3163
pause-pod-5-9, 1763673523312, 1763673526537, 3225
pause-pod-5-10, 1763673523327, 1763673526625, 3298
pause-pod-6-1, 1763673592801, 1763673594134, 1333
pause-pod-6-2, 1763673592803, 1763673596218, 3415
pause-pod-6-3, 1763673592805, 1763673596310, 3505
pause-pod-6-4, 1763673592816, 1763673596398, 3582
pause-pod-6-5, 1763673592821, 1763673596505, 3684
pause-pod-6-6, 1763673592834, 1763673596606, 3772
pause-pod-6-7, 1763673592847, 1763673596703, 3856
pause-pod-6-8, 1763673592861, 1763673596813, 3952
pause-pod-6-9, 1763673592880, 1763673596908, 4028
pause-pod-6-10, 1763673592893, 1763673596994, 4101
