Pod Name, Delete Start Timestamp, Deleted Confirmed Timestamp, Delete Latency (milliseconds)
pause-pod-1-1, 1763675224177, 1763675231455, 7278
pause-pod-1-2, 1763675224179, 1763675231550, 7371
pause-pod-1-3, 1763675224181, 1763675231664, 7483
pause-pod-1-4, 1763675224184, 1763675231766, 7582
pause-pod-1-5, 1763675224199, 1763675239851, 15652
pause-pod-1-6, 1763675224202, 1763675268020, 43818
pause-pod-1-7, 1763675224214, 1763675268113, 43899
pause-pod-1-8, 1763675224239, 1763675268202, 43963
pause-pod-1-9, 1763675224262, 1763675268296, 44034
pause-pod-1-10, 1763675224275, 1763675268386, 44111
pause-pod-1-11, 1763675224290, 1763675268478, 44188
pause-pod-1-12, 1763675224314, 1763675268572, 44258
pause-pod-1-13, 1763675224355, 1763675268666, 44311
pause-pod-1-14, 1763675224383, 1763675268787, 44404
pause-pod-1-15, 1763675224407, 1763675268899, 44492
pause-pod-1-16, 1763675224424, 1763675268999, 44575
pause-pod-1-17, 1763675224470, 1763675269153, 44683
pause-pod-1-18, 1763675224473, 1763675269247, 44774
pause-pod-1-19, 1763675224494, 1763675269343, 44849
pause-pod-1-20, 1763675224509, 1763675269447, 44938
pause-pod-1-21, 1763675224553, 1763675269548, 44995
pause-pod-1-22, 1763675224598, 1763675269649, 45051
pause-pod-1-23, 1763675224643, 1763675269737, 45094
pause-pod-1-24, 1763675224685, 1763675269833, 45148
pause-pod-1-25, 1763675224717, 1763675269924, 45207
pause-pod-1-26, 1763675224734, 1763675270023, 45289
pause-pod-1-27, 1763675224768, 1763675270873, 46105
pause-pod-1-28, 1763675224796, 1763675270986, 46190
pause-pod-1-29, 1763675224839, 1763675271083, 46244
pause-pod-1-30, 1763675224861, 1763675271173, 46312
pause-pod-1-31, 1763675224899, 1763675271261, 46362
pause-pod-1-32, 1763675224921, 1763675271350, 46429
pause-pod-1-33, 1763675224992, 1763675271436, 46444
pause-pod-1-34, 1763675225115, 1763675271530, 46415
pause-pod-1-35, 1763675225167, 1763675271623, 46456
pause-pod-1-36, 1763675225203, 1763675271715, 46512
pause-pod-1-37, 1763675225327, 1763675271813, 46486
pause-pod-1-38, 1763675225367, 1763675271906, 46539
pause-pod-1-39, 1763675225398, 1763675272000, 46602
pause-pod-1-40, 1763675225501, 1763675272093, 46592
pause-pod-1-41, 1763675225576, 1763675272195, 46619
pause-pod-1-42, 1763675225600, 1763675272296, 46696
pause-pod-1-43, 1763675225630, 1763675272393, 46763
pause-pod-1-44, 1763675225774, 1763675272480, 46706
pause-pod-1-45, 1763675225782, 1763675272569, 46787
pause-pod-1-46, 1763675225792, 1763675272658, 46866
pause-pod-1-47, 1763675225824, 1763675272748, 46924
pause-pod-1-48, 1763675225850, 1763675272836, 46986
pause-pod-1-49, 1763675225879, 1763675272927, 47048
pause-pod-1-50, 1763675225963, 1763675273019, 47056
pause-pod-1-51, 1763675226012, 1763675273119, 47107
pause-pod-1-52, 1763675226103, 1763675273209, 47106
pause-pod-1-53, 1763675226241, 1763675273300, 47059
pause-pod-1-54, 1763675226309, 1763675273419, 47110
pause-pod-1-55, 1763675226345, 1763675273518, 47173
pause-pod-1-56, 1763675226375, 1763675273622, 47247
pause-pod-1-57, 1763675226431, 1763675273725, 47294
pause-pod-1-58, 1763675226480, 1763675273823, 47343
pause-pod-1-59, 1763675226518, 1763675273923, 47405
pause-pod-1-60, 1763675226556, 1763675274028, 47472
pause-pod-1-61, 1763675226574, 1763675274119, 47545
pause-pod-1-62, 1763675226636, 1763675274215, 47579
pause-pod-1-63, 1763675226670, 1763675274315, 47645
pause-pod-1-64, 1763675226707, 1763675274405, 47698
pause-pod-1-65, 1763675226790, 1763675274506, 47716
pause-pod-1-66, 1763675226802, 1763675274603, 47801
pause-pod-1-67, 1763675226844, 1763675274713, 47869
pause-pod-1-68, 1763675226865, 1763675274807, 47942
pause-pod-1-69, 1763675226892, 1763675274903, 48011
pause-pod-1-70, 1763675226975, 1763675275001, 48026
pause-pod-1-71, 1763675227022, 1763675275098, 48076
pause-pod-1-72, 1763675227056, 1763675275201, 48145
pause-pod-1-73, 1763675227104, 1763675275299, 48195
pause-pod-1-74, 1763675227123, 1763675275389, 48266
pause-pod-1-75, 1763675227137, 1763675275477, 48340
pause-pod-1-76, 1763675227156, 1763675275567, 48411
pause-pod-1-77, 1763675227182, 1763675275658, 48476
pause-pod-1-78, 1763675227208, 1763675275746, 48538
pause-pod-1-79, 1763675227287, 1763675275843, 48556
pause-pod-1-80, 1763675227326, 1763675275927, 48601
pause-pod-1-81, 1763675227449, 1763675276015, 48566
pause-pod-1-82, 1763675227515, 1763675276103, 48588
pause-pod-1-83, 1763675227592, 1763675276192, 48600
pause-pod-1-84, 1763675227622, 1763675276289, 48667
pause-pod-1-85, 1763675227644, 1763675276379, 48735
pause-pod-1-86, 1763675227648, 1763675276467, 48819
pause-pod-1-87, 1763675227651, 1763675276554, 48903
pause-pod-1-88, 1763675227657, 1763675276647, 48990
pause-pod-1-89, 1763675227714, 1763675276736, 49022
pause-pod-1-90, 1763675227822, 1763675276828, 49006
pause-pod-1-91, 1763675227861, 1763675276925, 49064
pause-pod-1-92, 1763675227907, 1763675277016, 49109
pause-pod-1-93, 1763675227929, 1763675277107, 49178
pause-pod-1-94, 1763675227953, 1763675277200, 49247
pause-pod-1-95, 1763675228010, 1763675277293, 49283
pause-pod-1-96, 1763675228078, 1763675277381, 49303
pause-pod-1-97, 1763675228125, 1763675277475, 49350
pause-pod-1-98, 1763675228178, 1763675277567, 49389
pause-pod-1-99, 1763675228225, 1763675277669, 49444
pause-pod-1-100, 1763675228273, 1763675277761, 49488
pause-pod-1-101, 1763675228281, 1763675277853, 49572
pause-pod-1-102, 1763675228312, 1763675277945, 49633
pause-pod-1-103, 1763675228342, 1763675278039, 49697
pause-pod-1-104, 1763675228385, 1763675278132, 49747
pause-pod-1-105, 1763675228435, 1763675278222, 49787
pause-pod-1-106, 1763675228464, 1763675278320, 49856
pause-pod-1-107, 1763675228495, 1763675278413, 49918
pause-pod-1-108, 1763675228575, 1763675278506, 49931
pause-pod-1-109, 1763675228629, 1763675278599, 49970
pause-pod-1-110, 1763675228693, 1763675278696, 50003
pause-pod-1-111, 1763675228703, 1763675278794, 50091
pause-pod-1-112, 1763675228739, 1763675292265, 63526
pause-pod-1-113, 1763675228798, 1763675292355, 63557
pause-pod-1-114, 1763675228830, 1763675292439, 63609
pause-pod-1-115, 1763675228835, 1763675292532, 63697
pause-pod-1-116, 1763675228845, 1763675292618, 63773
pause-pod-1-117, 1763675228863, 1763675292702, 63839
