Pod Name, Creation Timestamp, Ready Timestamp, Latency (milliseconds)
pause-pod-1-1, 1763673236967, 1763673239982, 3015
pause-pod-1-2, 1763673236969, 1763673240900, 3931
pause-pod-1-3, 1763673236972, 1763673241102, 4130
pause-pod-1-4, 1763673236986, 1763673241288, 4302
pause-pod-1-5, 1763673236995, 1763673241481, 4486
pause-pod-1-6, 1763673237012, 1763673241686, 4674
pause-pod-1-7, 1763673237031, 1763673241877, 4846
pause-pod-1-8, 1763673237054, 1763673242077, 5023
pause-pod-1-9, 1763673237062, 1763673242269, 5207
pause-pod-1-10, 1763673237084, 1763673242456, 5372
pause-pod-2-1, 1763673307721, 1763673310135, 2414
pause-pod-2-2, 1763673307723, 1763673311220, 3497
pause-pod-2-3, 1763673307725, 1763673312264, 4539
pause-pod-2-4, 1763673307736, 1763673312463, 4727
pause-pod-2-5, 1763673307746, 1763673312657, 4911
pause-pod-2-6, 1763673307770, 1763673312863, 5093
pause-pod-2-7, 1763673307785, 1763673313052, 5267
pause-pod-2-8, 1763673307794, 1763673313254, 5460
pause-pod-2-9, 1763673307808, 1763673313442, 5634
pause-pod-2-10, 1763673307831, 1763673313641, 5810
pause-pod-3-1, 1763673377770, 1763673381458, 3688
pause-pod-3-2, 1763673377773, 1763673381677, 3904
pause-pod-3-3, 1763673377775, 1763673382401, 4626
pause-pod-3-4, 1763673377779, 1763673382610, 4831
pause-pod-3-5, 1763673377787, 1763673382800, 5013
pause-pod-3-6, 1763673377805, 1763673382997, 5192
pause-pod-3-7, 1763673377828, 1763673383188, 5360
pause-pod-3-8, 1763673377854, 1763673383381, 5527
pause-pod-3-9, 1763673377864, 1763673383576, 5712
pause-pod-3-10, 1763673377885, 1763673383788, 5903
pause-pod-4-1, 1763673448078, 1763673450669, 2591
pause-pod-4-2, 1763673448081, 1763673451649, 3568
pause-pod-4-3, 1763673448082, 1763673451862, 3780
pause-pod-4-4, 1763673448085, 1763673452683, 4598
pause-pod-4-5, 1763673448091, 1763673452876, 4785
pause-pod-4-6, 1763673448107, 1763673453071, 4964
pause-pod-4-7, 1763673448130, 1763673453267, 5137
pause-pod-4-8, 1763673448146, 1763673453456, 5310
pause-pod-4-9, 1763673448152, 1763673453648, 5496
pause-pod-4-10, 1763673448156, 1763673453835, 5679
pause-pod-5-1, 1763673517342, 1763673520924, 3582
pause-pod-5-2, 1763673517344, 1763673521160, 3816
pause-pod-5-3, 1763673517347, 1763673521375, 4028
pause-pod-5-4, 1763673517358, 1763673521947, 4589
pause-pod-5-5, 1763673517367, 1763673522146, 4779
pause-pod-5-6, 1763673517386, 1763673522340, 4954
pause-pod-5-7, 1763673517397, 1763673522528, 5131
pause-pod-5-8, 1763673517409, 1763673522718, 5309
pause-pod-5-9, 1763673517416, 1763673522907, 5491
pause-pod-5-10, 1763673517433, 1763673523097, 5664
pause-pod-6-1, 1763673586642, 1763673590085, 3443
pause-pod-6-2, 1763673586644, 1763673590316, 3672
pause-pod-6-3, 1763673586647, 1763673590505, 3858
pause-pod-6-4, 1763673586651, 1763673591181, 4530
pause-pod-6-5, 1763673586665, 1763673591381, 4716
pause-pod-6-6, 1763673586673, 1763673591575, 4902
pause-pod-6-7, 1763673586688, 1763673591764, 5076
pause-pod-6-8, 1763673586701, 1763673591955, 5254
pause-pod-6-9, 1763673586716, 1763673592506, 5790
pause-pod-6-10, 1763673586733, 1763673592694, 5961
