Pod Name, Creation Timestamp, Ready Timestamp, Latency (milliseconds)
pause-pod-1-1, 1763673829642, 1763673831296, 1654
pause-pod-1-2, 1763673829644, 1763673831488, 1844
pause-pod-1-3, 1763673829646, 1763673832302, 2656
pause-pod-1-4, 1763673829649, 1763673832465, 2816
pause-pod-1-5, 1763673829655, 1763673832623, 2968
pause-pod-1-6, 1763673829657, 1763673832782, 3125
pause-pod-1-7, 1763673829660, 1763673832939, 3279
pause-pod-1-8, 1763673829664, 1763673833099, 3435
pause-pod-1-9, 1763673829668, 1763673833258, 3590
pause-pod-1-10, 1763673829671, 1763673833418, 3747
pause-pod-1-11, 1763673829675, 1763673833584, 3909
pause-pod-1-12, 1763673829678, 1763673833744, 4066
pause-pod-1-13, 1763673829681, 1763673833906, 4225
pause-pod-1-14, 1763673829684, 1763673834062, 4378
pause-pod-1-15, 1763673829695, 1763673834223, 4528
pause-pod-1-16, 1763673829699, 1763673834382, 4683
pause-pod-1-17, 1763673829702, 1763673834552, 4850
pause-pod-1-18, 1763673829706, 1763673834713, 5007
pause-pod-1-19, 1763673829732, 1763673834871, 5139
pause-pod-1-20, 1763673829765, 1763673835054, 5289
pause-pod-1-21, 1763673829775, 1763673835212, 5437
pause-pod-1-22, 1763673829780, 1763673835369, 5589
pause-pod-1-23, 1763673829784, 1763673835527, 5743
pause-pod-1-24, 1763673829789, 1763673835683, 5894
pause-pod-1-25, 1763673829807, 1763673835838, 6031
pause-pod-1-26, 1763673829834, 1763673835993, 6159
pause-pod-1-27, 1763673829850, 1763673836147, 6297
pause-pod-1-28, 1763673829881, 1763673836302, 6421
pause-pod-1-29, 1763673829932, 1763673836456, 6524
pause-pod-1-30, 1763673829961, 1763673836626, 6665
pause-pod-1-31, 1763673829992, 1763673836782, 6790
pause-pod-1-32, 1763673830010, 1763673836938, 6928
pause-pod-1-33, 1763673830033, 1763673837098, 7065
pause-pod-1-34, 1763673830073, 1763673837254, 7181
pause-pod-1-35, 1763673830086, 1763673837409, 7323
pause-pod-1-36, 1763673830108, 1763673837564, 7456
pause-pod-1-37, 1763673830111, 1763673837721, 7610
pause-pod-1-38, 1763673830117, 1763673837884, 7767
pause-pod-1-39, 1763673830156, 1763673838047, 7891
pause-pod-1-40, 1763673830168, 1763673838231, 8063
pause-pod-1-41, 1763673830186, 1763673838387, 8201
pause-pod-1-42, 1763673830210, 1763673838542, 8332
pause-pod-1-43, 1763673830222, 1763673838699, 8477
pause-pod-1-44, 1763673830238, 1763673838858, 8620
pause-pod-1-45, 1763673830251, 1763673839013, 8762
pause-pod-1-46, 1763673830267, 1763673839177, 8910
pause-pod-1-47, 1763673830295, 1763673839348, 9053
pause-pod-1-48, 1763673830298, 1763673839507, 9209
pause-pod-1-49, 1763673830306, 1763673839663, 9357
pause-pod-1-50, 1763673830320, 1763673839819, 9499
pause-pod-2-1, 1763673904423, 1763673906490, 2067
pause-pod-2-2, 1763673904425, 1763673906656, 2231
pause-pod-2-3, 1763673904427, 1763673906814, 2387
pause-pod-2-4, 1763673904429, 1763673906970, 2541
pause-pod-2-5, 1763673904432, 1763673907127, 2695
pause-pod-2-6, 1763673904435, 1763673907284, 2849
pause-pod-2-7, 1763673904437, 1763673907440, 3003
pause-pod-2-8, 1763673904440, 1763673907595, 3155
pause-pod-2-9, 1763673904443, 1763673907752, 3309
pause-pod-2-10, 1763673904446, 1763673907909, 3463
pause-pod-2-11, 1763673904449, 1763673908066, 3617
pause-pod-2-12, 1763673904453, 1763673908224, 3771
pause-pod-2-13, 1763673904457, 1763673908380, 3923
pause-pod-2-14, 1763673904461, 1763673908538, 4077
pause-pod-2-15, 1763673904480, 1763673908695, 4215
pause-pod-2-16, 1763673904492, 1763673908850, 4358
pause-pod-2-17, 1763673904495, 1763673909006, 4511
pause-pod-2-18, 1763673904498, 1763673909161, 4663
pause-pod-2-19, 1763673904516, 1763673909317, 4801
pause-pod-2-20, 1763673904520, 1763673909473, 4953
pause-pod-2-21, 1763673904559, 1763673909629, 5070
pause-pod-2-22, 1763673904586, 1763673909784, 5198
pause-pod-2-23, 1763673904610, 1763673909940, 5330
pause-pod-2-24, 1763673904614, 1763673910096, 5482
pause-pod-2-25, 1763673904636, 1763673910252, 5616
pause-pod-2-26, 1763673904646, 1763673910407, 5761
pause-pod-2-27, 1763673904674, 1763673910563, 5889
pause-pod-2-28, 1763673904700, 1763673910720, 6020
pause-pod-2-29, 1763673904731, 1763673910875, 6144
pause-pod-2-30, 1763673904736, 1763673911031, 6295
pause-pod-2-31, 1763673904739, 1763673911187, 6448
pause-pod-2-32, 1763673904755, 1763673911343, 6588
pause-pod-2-33, 1763673904762, 1763673911498, 6736
pause-pod-2-34, 1763673904796, 1763673911657, 6861
pause-pod-2-35, 1763673904814, 1763673911812, 6998
pause-pod-2-36, 1763673904856, 1763673911968, 7112
pause-pod-2-37, 1763673904870, 1763673912123, 7253
pause-pod-2-38, 1763673904880, 1763673912279, 7399
pause-pod-2-39, 1763673904888, 1763673912435, 7547
pause-pod-2-40, 1763673904900, 1763673912591, 7691
pause-pod-2-41, 1763673904918, 1763673912747, 7829
pause-pod-2-42, 1763673904926, 1763673912902, 7976
pause-pod-2-43, 1763673904962, 1763673913059, 8097
pause-pod-2-44, 1763673904978, 1763673913216, 8238
pause-pod-2-45, 1763673905006, 1763673913372, 8366
