Pod Name, Delete Start Timestamp, Deleted Confirmed Timestamp, Delete Latency (milliseconds)
pause-pod-1-1, 1763673441246, 1763673442444, 1198
pause-pod-1-2, 1763673441248, 1763673442500, 1252
pause-pod-1-3, 1763673441249, 1763673442559, 1310
pause-pod-1-4, 1763673441251, 1763673442615, 1364
pause-pod-1-5, 1763673441253, 1763673443416, 2163
pause-pod-1-6, 1763673441255, 1763673443474, 2219
pause-pod-1-7, 1763673441257, 1763673443528, 2271
pause-pod-1-8, 1763673441259, 1763673443582, 2323
pause-pod-1-9, 1763673441261, 1763673443635, 2374
pause-pod-1-10, 1763673441264, 1763673443690, 2426
pause-pod-2-1, 1763673506691, 1763673507576, 885
pause-pod-2-2, 1763673506692, 1763673507632, 940
pause-pod-2-3, 1763673506694, 1763673508563, 1869
pause-pod-2-4, 1763673506695, 1763673508618, 1923
pause-pod-2-5, 1763673506697, 1763673508673, 1976
pause-pod-2-6, 1763673506699, 1763673508726, 2027
pause-pod-2-7, 1763673506701, 1763673508779, 2078
pause-pod-2-8, 1763673506702, 1763673508832, 2130
pause-pod-2-9, 1763673506704, 1763673508885, 2181
pause-pod-2-10, 1763673506706, 1763673508938, 2232
pause-pod-3-1, 1763673572184, 1763673573713, 1529
pause-pod-3-2, 1763673572185, 1763673573772, 1587
pause-pod-3-3, 1763673572187, 1763673573826, 1639
pause-pod-3-4, 1763673572188, 1763673573881, 1693
pause-pod-3-5, 1763673572190, 1763673573935, 1745
pause-pod-3-6, 1763673572192, 1763673573989, 1797
pause-pod-3-7, 1763673572193, 1763673574043, 1850
pause-pod-3-8, 1763673572195, 1763673574097, 1902
pause-pod-3-9, 1763673572197, 1763673574151, 1954
pause-pod-3-10, 1763673572199, 1763673574205, 2006
pause-pod-4-1, 1763673637300, 1763673638854, 1554
pause-pod-4-2, 1763673637302, 1763673638914, 1612
pause-pod-4-3, 1763673637304, 1763673638969, 1665
pause-pod-4-4, 1763673637306, 1763673639025, 1719
pause-pod-4-5, 1763673637308, 1763673639079, 1771
pause-pod-4-6, 1763673637310, 1763673639138, 1828
pause-pod-4-7, 1763673637312, 1763673639191, 1879
pause-pod-4-8, 1763673637314, 1763673639246, 1932
pause-pod-4-9, 1763673637317, 1763673639301, 1984
pause-pod-4-10, 1763673637319, 1763673639355, 2036
pause-pod-5-1, 1763673702454, 1763673704027, 1573
pause-pod-5-2, 1763673702456, 1763673704086, 1630
pause-pod-5-3, 1763673702458, 1763673704143, 1685
pause-pod-5-4, 1763673702460, 1763673704196, 1736
pause-pod-5-5, 1763673702462, 1763673704248, 1786
pause-pod-5-6, 1763673702464, 1763673704301, 1837
pause-pod-5-7, 1763673702466, 1763673704353, 1887
pause-pod-5-8, 1763673702468, 1763673704405, 1937
pause-pod-5-9, 1763673702470, 1763673704459, 1989
pause-pod-5-10, 1763673702472, 1763673704511, 2039
pause-pod-6-1, 1763673767592, 1763673769139, 1547
pause-pod-6-2, 1763673767594, 1763673769198, 1604
pause-pod-6-3, 1763673767596, 1763673769253, 1657
pause-pod-6-4, 1763673767598, 1763673769307, 1709
pause-pod-6-5, 1763673767600, 1763673769361, 1761
pause-pod-6-6, 1763673767602, 1763673769412, 1810
pause-pod-6-7, 1763673767604, 1763673769465, 1861
pause-pod-6-8, 1763673767606, 1763673769518, 1912
pause-pod-6-9, 1763673767608, 1763673769570, 1962
pause-pod-6-10, 1763673767611, 1763673769626, 2015
