Pod Name, Creation Timestamp, Ready Timestamp, Latency (milliseconds)
pause-pod-1-1, 1763675796131, 1763675800482, 4351
pause-pod-1-2, 1763675796133, 1763675800703, 4570
pause-pod-1-3, 1763675796135, 1763675800898, 4763
pause-pod-1-4, 1763675796136, 1763675801089, 4953
pause-pod-1-5, 1763675796138, 1763675801253, 5115
pause-pod-1-6, 1763675796140, 1763675801414, 5274
pause-pod-1-7, 1763675796142, 1763675801570, 5428
pause-pod-1-8, 1763675796144, 1763675801726, 5582
pause-pod-1-9, 1763675796146, 1763675801882, 5736
pause-pod-1-10, 1763675796149, 1763675802040, 5891
pause-pod-1-11, 1763675796151, 1763675802199, 6048
pause-pod-1-12, 1763675796153, 1763675802355, 6202
pause-pod-1-13, 1763675796155, 1763675802516, 6361
pause-pod-1-14, 1763675796157, 1763675802671, 6514
pause-pod-1-15, 1763675796159, 1763675802825, 6666
pause-pod-1-16, 1763675796162, 1763675802983, 6821
pause-pod-1-17, 1763675796180, 1763675803164, 6984
pause-pod-1-18, 1763675796183, 1763675803319, 7136
pause-pod-1-19, 1763675796201, 1763675803475, 7274
pause-pod-1-20, 1763675796207, 1763675803631, 7424
pause-pod-1-21, 1763675796258, 1763675803790, 7532
pause-pod-1-22, 1763675796263, 1763675803946, 7683
pause-pod-1-23, 1763675796267, 1763675804103, 7836
pause-pod-1-24, 1763675796269, 1763675804266, 7997
pause-pod-1-25, 1763675796290, 1763675804423, 8133
pause-pod-1-26, 1763675796316, 1763675804579, 8263
pause-pod-1-27, 1763675796334, 1763675804736, 8402
pause-pod-1-28, 1763675796401, 1763675804893, 8492
pause-pod-1-29, 1763675796423, 1763675805049, 8626
pause-pod-1-30, 1763675796458, 1763675805207, 8749
pause-pod-1-31, 1763675796474, 1763675805363, 8889
pause-pod-1-32, 1763675796483, 1763675805518, 9035
pause-pod-1-33, 1763675796493, 1763675805673, 9180
pause-pod-1-34, 1763675796521, 1763675805832, 9311
pause-pod-1-35, 1763675796538, 1763675805989, 9451
pause-pod-1-36, 1763675796555, 1763675806145, 9590
pause-pod-1-37, 1763675796620, 1763675806300, 9680
pause-pod-1-38, 1763675796626, 1763675806458, 9832
pause-pod-1-39, 1763675796651, 1763675806613, 9962
pause-pod-1-40, 1763675796687, 1763675806768, 10081
pause-pod-1-41, 1763675796702, 1763675806925, 10223
pause-pod-1-42, 1763675796707, 1763675807081, 10374
pause-pod-1-43, 1763675796724, 1763675807237, 10513
pause-pod-1-44, 1763675796736, 1763675807394, 10658
pause-pod-1-45, 1763675796743, 1763675807551, 10808
pause-pod-1-46, 1763675796772, 1763675807706, 10934
pause-pod-1-47, 1763675796804, 1763675807861, 11057
pause-pod-1-48, 1763675796835, 1763675808018, 11183
pause-pod-1-49, 1763675796838, 1763675808172, 11334
pause-pod-1-50, 1763675796842, 1763675808328, 11486
pause-pod-1-51, 1763675796860, 1763675808483, 11623
pause-pod-1-52, 1763675796878, 1763675808638, 11760
pause-pod-1-53, 1763675796891, 1763675808794, 11903
pause-pod-1-54, 1763675796924, 1763675808949, 12025
pause-pod-1-55, 1763675796933, 1763675809104, 12171
pause-pod-1-56, 1763675796940, 1763675809260, 12320
pause-pod-1-57, 1763675796945, 1763675809414, 12469
pause-pod-1-58, 1763675796962, 1763675809568, 12606
pause-pod-1-59, 1763675796991, 1763675809732, 12741
pause-pod-1-60, 1763675797028, 1763675809886, 12858
pause-pod-1-61, 1763675797041, 1763675810041, 13000
pause-pod-1-62, 1763675797067, 1763675810197, 13130
pause-pod-1-63, 1763675797075, 1763675810352, 13277
pause-pod-1-64, 1763675797097, 1763675810507, 13410
pause-pod-1-65, 1763675797130, 1763675810661, 13531
pause-pod-1-66, 1763675797136, 1763675810816, 13680
pause-pod-1-67, 1763675797187, 1763675810972, 13785
pause-pod-1-68, 1763675797242, 1763675811127, 13885
pause-pod-1-69, 1763675797263, 1763675811282, 14019
pause-pod-1-70, 1763675797270, 1763675811437, 14167
pause-pod-1-71, 1763675797349, 1763675811593, 14244
pause-pod-1-72, 1763675797380, 1763675811747, 14367
pause-pod-1-73, 1763675797408, 1763675811902, 14494
pause-pod-1-74, 1763675797422, 1763675812058, 14636
pause-pod-1-75, 1763675797490, 1763675812213, 14723
pause-pod-1-76, 1763675797528, 1763675812367, 14839
